GP_CODE,GP_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ICB_CODE,ICB_NAME,Model_Type,Validation_MAPE,Validation_RMSE,Avg_Monthly_Forecast
G85076,NEW CROSS CENTRE (HURLEY GROUP),72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.7294463799858635,197.62078301669135,3030.433820083916
G85083,SANDMERE PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.377496670135246,581.983211657234,4858.363106232014
G85085,GROVE MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.187648675130594,249.90464844715575,1959.1415238334637
G85086,THE SOUTH LAMBETH RD PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.241972220126936,839.408428754286,4438.950031917674
G85087,SILVERLOCK MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,20.416154833755463,902.9771305794912,4965.705226698152
G85091,THE THREE ZERO SIX MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.689762126608281,182.1542883875366,1737.7183744903107
G85096,THE VALE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.7204857420127,182.75127507405426,3033.076675412664
G85100,BECKETT HOUSE PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.80704374860967,260.1636923702612,3793.1915476445192
G85102,GRAY'S INN MEDICAL GROUP VAUXHALL,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.240950647875434,196.18305621293575,2342.837411637661
G85104,ICO HEALTH GROUP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.331263196692028,253.19020142017587,2819.608948359877
G85105,VESTA ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,12.36256619605402,264.3201192069339,1389.3280508703226
G85109,CLAPHAM PARK GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.291174845497718,734.5051045741149,6497.699919259387
G85114,WELLS PARK PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,21.385061195396634,1271.5869327712703,6139.887506596065
G85119,STERNHALL LANE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.360300119305812,308.52116439691525,2750.6525993156242
G85120,TRIANGLE GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.179557079963807,175.4994037657194,2430.4853303589894
G85121,PARKVIEW SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.187411953600394,390.2110000546901,3674.915202450627
G85123,BINFIELD ROAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.811939263085237,203.1123475635633,2716.9073445536737
G85125,PARK MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.431710099604164,220.41682929012867,2183.0232707913883
G85127,THE CORNER SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,20.226920796401263,567.7810608357642,3179.031887653049
G85129,THE DEERBROOK SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.409260930705548,156.85865936937316,1753.3801867527511
G85130,MAWBEY GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.437822648496574,313.0829197344322,3045.9639562992893
G85132,TESSA JOWELL GP SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.6838420244776,456.4452503732989,3841.8848868197947
G85134,THE LISTER PRIMARY CARE CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.976684473595363,91.2845553579304,1226.0110356976154
G85136,WATERLOO HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,3.512129658458819,250.38985709750727,5293.523260650276
G85137,BROCKWELL PARK SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.060963490085511,264.2830696888937,1641.7175926309312
G85138,ALBION STREET GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,13.68667282026291,636.2929993680087,4768.13505734995
G85623,BERMONDSEY SPA MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,18.147517688287238,738.9309701116745,3310.6592662187336
G85632,THE VILLA STREET MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.072637057535681,292.90311938406217,2511.109364393109
G85633,NOVUM HEALTH PARTNERSHIP,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.053616049747836,703.843755285566,5153.148727291531
G85642,BLACKFRIARS MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.950775387607527,272.91913350219033,2813.1865990060737
G85644,THE GARDENS SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,16.59588974646499,472.2882610796618,2068.502082087896
G85647,THE EXCHANGE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.230596834615805,168.2206506112893,2192.126322696512
G85651,THE DULWICH MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.592224948688837,271.79976475340715,2583.6003677160365
G85662,THE STREATHAM HILL GROUP PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.940025936743775,167.85905734605439,2605.071542890321
G85673,SPRINGFIELD MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.5211648830395195,111.27476979394845,2186.177805620503
G85674,GRAFTON SQUARE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,3.4773479989342624,126.5236626056861,2589.0581199712537
G85681,THE LORDSHIP LANE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.951578648671505,90.31101350420306,640.3429997058818
G85685,THE NUNHEAD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.493697309074573,333.1949528845535,2840.38256742104
G85690,HERNE HILL ROAD MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,5.558559085730615,145.5784568804695,2380.350916614198
G85695,AKERMAN MEDICAL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,14.718140602025734,302.2808633554363,1558.2946116816363
G85696,VALE MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.673900554490721,277.535615567226,3442.4598890659413
G85698,AMERSHAM VALE TRAINING PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,6.947433617598982,301.79948729652983,3238.322475314812
G85705,THE NEW MILL STREET SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.836818630824904,122.11267057909457,1113.5880040037787
G85706,THE OLD DAIRY HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,9.210363446101287,201.9958173555807,1478.2896777196174
G85715,THE LISTER PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,16.01803173444448,599.8014361725152,3859.478731915815
G85716,OAKVIEW FAMILY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,11.340294970248099,232.83280694216978,1921.0229349842455
G85721,EAST STREET,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.212015486176519,295.79212686903054,2357.430158494442
G85722,WOODLANDS HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,10.202113605715551,533.0741239765555,5497.1416781584185
G85724,EDITH CAVELL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,13.246411837444052,937.3563360224003,7232.817291140232
G85726,BRUNSWICK PARK FAMILY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,4.160021567809168,110.58715920313193,2337.323570262706
G85727,NIGHTINGALE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,8.827514906522076,253.87968947258915,2011.2430763440746
G85736,DEPTFORD MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board,SARIMA,7.438112406858834,130.870370697962,1470.7670081474228
H83001,PORTLAND MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,19.64399353323859,806.6163785069797,5023.789923930482
H83004,FARLEY ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.972922395830575,467.7270910129015,6411.694434434335
H83005,UPPER NORWOOD GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.748928952705157,630.0593939270813,6798.041223165262
H83006,NEW ADDINGTON GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,22.187391456942564,923.5175851566322,4757.150860325229
H83007,VIOLET LANE MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.436879453944155,362.5820406492401,3862.8509728097765
H83008,NORTHWAY ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.637032892805426,124.34972199408293,1169.4785968616018
H83009,NORBURY MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.032694809787764,300.54222608570495,4197.198366490932
H83010,SOUTH NORWOOD HILL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.577500063707072,245.4688478966778,2251.7582018058315
H83011,NORTH CROYDON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,23.96688753630078,1253.7989896179597,2714.4533686117147
H83012,ST JAMES MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,15.318732014918787,598.6207967146482,2997.935721404938
H83013,OLD COULSDON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.895843277353855,518.006289851346,4639.520768817668
H83014,QUEENHILL MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.906629418911648,341.0025441712075,2752.978987515077
H83015,PARKSIDE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,17.968937216841443,761.5521143469048,4752.052690848069
H83016,KESTON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.099563395473817,440.68645676648583,6301.494528729782
H83017,BRIGSTOCK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.245890742673704,339.7376755394067,4219.9842466181435
H83018,SELSDON PARK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,19.72731961450653,1248.0519366237606,7106.873783177415
H83019,FRIENDS ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.63052263811018,293.5728823664159,2638.5853466638496
H83021,LONDON ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.331033600317298,181.58013531275265,1890.056481605575
H83022,THORNTON HEATH MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.481214572952434,300.97990356917444,2960.4818453430785
H83023,MORLAND ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.070762076766194,219.12246751173942,1755.3992104061163
H83024,WOODCOTE MEDICAL,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.398210089148902,696.4374657578763,6195.643471517594
H83028,ADDINGTON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.65992271315553,693.3117427772773,4165.3541062341965
H83029,HARTLAND WAY SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.110613727420244,146.07199584107332,2786.319367094924
H83030,BROOM ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,19.990749930873427,384.3786884045974,2349.994511864637
H83031,HALING PARK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.17103972034023,163.57312464992748,1443.0051185549773
H83033,ASHBURTON PARK MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.783018931603168,117.52490855091553,1620.193885685998
H83034,WHITEHORSE PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.11693281711469,259.39501373925714,2458.0625091570614
H83037,AUCKLAND SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.419264245431817,247.90296291046712,2585.2513940733693
H83039,STOVELL HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.044577338034507,172.6843057202375,3592.436592811242
H83042,LEANDER FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.321533900528703,164.20778850366798,3034.3726905395692
H83043,SHIRLEY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,12.596413503634965,351.2327166283248,2376.7908121829255
H83044,EAST CROYDON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.6990930683133145,640.9336750228197,7664.956064006933
H83051,THORNTON ROAD & VALLEY PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.333536226898067,653.6212146227703,5559.2531649145685
H83052,BRAMLEY AVENUE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.017967669637394,68.82445215594376,839.581782604826
H83053,PARCHMORE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.925046290349651,511.2555584310883,6263.346479082516
H83608,YOUR FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.257145990968598,190.2903784497452,3475.8545189965243
H83609,MERSHAM MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,14.267608334667184,290.3480417730472,2088.2481756333864
H83611,SELHURST MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.864693682595444,368.9131716450964,2964.8253491346004
H83624,FAIRVIEW MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.512725022755105,228.92570562749398,2336.1265702204514
H83627,BIRDHURST MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.420097634768906,418.77970410845677,2375.9630918235202
H83631,GREENSIDE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.1061469026742445,233.47985542082287,2668.6383227365673
H84005,PARKSHOT MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.097286023154945,524.2170970391907,4149.559489811396
H84006,RICHMOND MEDICAL GROUP,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.033154425929252,278.5323202001096,6048.542148733256
H84007,ACORN GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.245172516542622,435.43429462191295,2432.1539159411127
H84010,CANBURY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.459364942316194,364.16562374376446,3255.5656944390284
H84012,YORK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,12.390773530383168,508.0871518564035,4129.592411999242
H84014,PARADISE ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.440778800779007,138.40371227868155,703.702804447602
H84015,BRUNSWICK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.92659372110041,559.988807325804,3515.3700003023787
H84016,GROVES MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.750650119347968,703.2878550090079,6342.66376160075
H84017,SEYMOUR HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.650993917486464,319.40187457549746,3822.650886510079
H84018,BROAD LANE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.333583007651367,314.2252548827475,2165.8186021949286
H84020,FAIRHILL MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.458892745513607,359.70679830316976,4174.668601642045
H84025,HOOK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.410004271725756,258.3204060464348,3207.3694555749566
H84027,CHURCHILL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.22102520415638,608.9752030156753,6330.6233921490775
H84030,CENTRAL SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.663120331281721,782.2538692432696,6123.485025523026
H84031,JUBILEE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.82782967876813,283.4396773506285,2127.5223140636012
H84032,HAMPTON WICK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.127259184187848,136.67357906316946,3045.6386747721863
H84033,ST ALBANS MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,12.388264705893288,376.7636711414285,2617.668394333012
H84034,ORCHARD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.51454031561862,563.4555397404799,4174.888268742359
H84039,CROSS DEEP SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.8047616957633,389.0106617495751,3653.6303833728857
H84040,HAMPTON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.508649170360826,695.3209966295005,4949.473885959608
H84041,VINEYARD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.088796224269549,148.98043745522034,1886.716031397983
H84042,HOLMWOOD CORNER SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.8437366723023,500.1250984205698,5492.1700354761115
H84044,THE GREEN & FIR ROAD,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.103897055446145,297.8380600975734,3334.3553231340097
H84048,TWICKENHAM PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,15.92780053068551,410.78195779309704,2580.457125197166
H84050,CHESSINGTON PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.520859951693433,168.89845015500688,2612.387662876469
H84051,ROSELAWN SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,16.703443725942346,699.0977431763097,2960.2491555195134
H84053,BERRYLANDS SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.663476268700102,195.68078644007062,1981.0324240116206
H84054,RED LION ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.342660245295507,120.25703963661023,874.4429935615664
H84055,SHEEN LANE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,23.889498633603715,888.097205925358,4016.9623641162248
H84057,STAINES ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.361095096481916,116.5268479906801,940.8161649047171
H84059,THAMESIDE MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.918865715121663,201.9577998074224,1505.9240637079483
H84060,RICHMOND LOCK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.385086476623018,269.9685455680199,2486.649318683289
H84061,KINGSTON HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.7693562191257355,878.5144060796177,8874.20317494868
H84062,LANGLEY MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.861592214932974,466.59210456602716,3061.346701560602
H84618,SUNRAY SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.019535803409147,259.4807442927948,1674.7295778831715
H84619,CLAREMONT MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.275116553559394,273.4587518307621,4481.0332043409835
H84623,HAMPTON HILL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.693607777116,314.1126305131566,3214.211342683791
H84625,WOODLAWN MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,12.679642890438805,252.4812943680615,1533.6425520140465
H84630,CRANE PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.478123312005048,125.03362018010982,1184.0122635046093
H84635,MANOR DRIVE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.81290089256325,543.0630919375844,5842.334515893745
H84639,KEW MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.949762823409917,124.01313818211902,1402.184742482159
H85001,WANDSWORTH MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,5.661163655140886,517.8451281698364,8472.874634707297
H85002,FALCON ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.467373643810037,258.33679123506636,1887.029298686919
H85003,QUEENSTOWN ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.908010432710226,345.30431537936624,2534.0899975175935
H85006,MAYFIELD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.040695992888809,222.75176700989422,2253.1483410145233
H85007,SOUTHFIELDS GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.896457432949395,409.27593160872004,3790.264257209287
H85008,ROEHAMPTON SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.34796197380433,120.13220470505023,1151.3129674075876
H85009,BEDFORD HILL FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,3.234062387310018,261.7497327697104,4922.64236034909
H85012,PUTNEYMEAD GROUP MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.873427904452882,652.1111211082966,8473.261452344756
H85018,MULGRAVE ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.32794188297259,161.42123218094318,2876.897743718195
H85020,NELSON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,10.376885013955516,1173.8722607165312,10721.532670197199
H85021,CHESSER PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.834757501653137,339.88962866200865,4107.228592276654
H85022,PARK ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,15.204545757269184,312.4830884925187,1599.4280301164006
H85023,BISHOPSFORD ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,6.475670010326738,214.70986726974522,2161.8171818572114
H85024,MITCHAM & TOOTING HEALTH,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.221853808364445,350.3843382322288,2952.156569400376
H85025,WRYTHE GREEN SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,4.479676920826858,363.70135622695045,6371.184523319716
H85026,FRANCIS GROVE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,8.133183834261736,510.8331563686499,4845.046605402083
H85027,WIMBLEDON VILLAGE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.36603992488359,385.6302345559615,3533.697243047244
H85028,WIMBLEDON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,7.053159518671347,337.5648810322786,3959.105918873023
H85029,WIDE WAY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,21.869326452819323,973.8800917431136,4858.556589580362
H85030,OLD COURT HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,9.999561525542312,639.756079223695,5170.480152632263
H85031,BENHILL & BELMONT GP CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,11.831254653217217,562.834232184067,4885.106349701423
H85033,TAMWORTH HOUSE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board,SARIMA,13.622346947970227,886.7929619475086,4621.156830759109
